session_id,user_id,video_id,video_duration_s,event_type,video_time_s,event_time,device,playback_rate
s_v_001_0158,u_0749,v_001,240,play,0,2026-07-10T06:49:17Z,desktop,1.5
s_v_001_0159,u_0064,v_001,240,play,0,2026-07-12T18:51:06Z,mobile,1.0
s_v_001_0160,u_0036,v_001,240,play,0,2026-06-29T12:14:58Z,desktop,1.0
s_v_001_0161,u_0486,v_001,240,play,0,2026-07-09T07:27:56Z,mobile,1.0
s_v_001_0162,u_0623,v_001,240,play,0,2026-06-28T17:37:17Z,desktop,1.0
s_v_001_0163,u_0683,v_001,240,play,0,2026-07-11T08:59:33Z,desktop,1.5
s_v_001_0164,u_0417,v_001,240,play,0,2026-07-07T07:12:55Z,desktop,1.0
s_v_001_0165,u_0779,v_001,240,play,0,2026-06-21T19:39:13Z,mobile,1.0
s_v_001_0166,u_0365,v_001,240,play,0,2026-06-25T06:51:43Z,desktop,1.0
s_v_001_0167,u_0748,v_001,240,play,0,2026-06-25T03:54:31Z,mobile,1.0
s_v_001_0168,u_0894,v_001,240,play,0,2026-07-09T11:24:15Z,tablet,1.0
s_v_001_0169,u_0134,v_001,240,play,0,2026-06-23T05:27:14Z,desktop,1.0
s_v_001_0170,u_0201,v_001,240,play,0,2026-06-27T11:30:59Z,desktop,1.0
s_v_001_0171,u_0230,v_001,240,play,0,2026-06-21T21:25:04Z,mobile,1.0
s_v_001_0172,u_0113,v_001,240,play,0,2026-07-03T20:03:06Z,desktop,1.0
s_v_001_0173,u_0330,v_001,240,play,0,2026-07-09T23:38:01Z,mobile,1.0
s_v_001_0174,u_0552,v_001,240,play,0,2026-06-26T08:05:56Z,desktop,1.0
s_v_001_0175,u_0306,v_001,240,play,0,2026-07-11T05:56:57Z,mobile,1.5
s_v_001_0176,u_0122,v_001,240,play,0,2026-06-24T07:33:08Z,mobile,1.0
s_v_001_0177,u_0354,v_001,240,play,0,2026-06-22T19:18:57Z,mobile,1.25
s_v_001_0178,u_0769,v_001,240,play,0,2026-07-11T21:37:16Z,desktop,1.0
s_v_001_0179,u_0651,v_001,240,play,0,2026-07-01T00:04:19Z,mobile,1.0
s_v_001_0180,u_0883,v_001,240,play,0,2026-06-20T09:56:11Z,mobile,1.0
s_v_001_0181,u_0473,v_001,240,play,0,2026-06-27T14:55:33Z,desktop,1.5
s_v_001_0182,u_0885,v_001,240,play,0,2026-07-06T23:22:01Z,desktop,1.25
s_v_001_0183,u_0015,v_001,240,play,0,2026-07-03T04:14:06Z,tablet,1.5
s_v_001_0184,u_0139,v_001,240,play,0,2026-06-25T08:20:38Z,desktop,1.25
s_v_001_0185,u_0220,v_001,240,play,0,2026-07-02T03:28:07Z,desktop,1.0
s_v_001_0186,u_0846,v_001,240,play,0,2026-06-20T21:30:37Z,mobile,1.25
s_v_001_0187,u_0631,v_001,240,play,0,2026-06-23T20:00:05Z,desktop,1.0
s_v_001_0188,u_0620,v_001,240,play,0,2026-06-22T15:47:44Z,desktop,1.0
s_v_001_0189,u_0109,v_001,240,play,0,2026-06-28T02:13:14Z,mobile,1.0
s_v_001_0190,u_0867,v_001,240,play,0,2026-06-30T22:40:39Z,mobile,1.0
s_v_001_0191,u_0562,v_001,240,play,0,2026-07-09T14:07:07Z,desktop,1.0
s_v_001_0192,u_0055,v_001,240,play,0,2026-06-23T16:21:38Z,desktop,1.5
s_v_001_0193,u_0401,v_001,240,play,0,2026-06-28T17:56:19Z,desktop,1.5
s_v_001_0194,u_0408,v_001,240,play,0,2026-06-21T19:26:14Z,desktop,1.0
s_v_001_0195,u_0762,v_001,240,play,0,2026-07-08T02:21:22Z,mobile,1.0
s_v_001_0196,u_0429,v_001,240,play,0,2026-07-13T00:38:46Z,mobile,1.25
s_v_001_0197,u_0240,v_001,240,play,0,2026-07-06T18:28:44Z,desktop,1.0
s_v_001_0198,u_0487,v_001,240,play,0,2026-06-22T22:17:44Z,mobile,1.0
s_v_001_0199,u_0349,v_001,240,play,0,2026-06-24T08:29:50Z,desktop,1.5
s_v_001_0200,u_0480,v_001,240,play,0,2026-07-07T16:33:07Z,mobile,1.0
s_v_001_0201,u_0217,v_001,240,play,0,2026-07-05T09:10:40Z,mobile,1.0
s_v_001_0202,u_0472,v_001,240,play,0,2026-07-01T14:12:34Z,desktop,1.5
s_v_001_0203,u_0461,v_001,240,play,0,2026-07-09T04:21:02Z,desktop,1.0
s_v_001_0204,u_0107,v_001,240,play,0,2026-06-20T12:34:51Z,mobile,1.5
s_v_001_0205,u_0577,v_001,240,play,0,2026-07-08T16:32:13Z,desktop,1.25
s_v_001_0206,u_0061,v_001,240,play,0,2026-06-28T12:41:32Z,desktop,1.0
s_v_001_0207,u_0794,v_001,240,play,0,2026-07-04T01:55:37Z,mobile,1.0
s_v_001_0208,u_0676,v_001,240,play,0,2026-07-12T05:40:40Z,mobile,1.5
s_v_001_0209,u_0129,v_001,240,play,0,2026-06-29T03:07:14Z,mobile,1.0
s_v_001_0210,u_0022,v_001,240,play,0,2026-07-01T12:47:13Z,tablet,1.0
s_v_001_0211,u_0791,v_001,240,play,0,2026-06-24T09:59:39Z,desktop,1.25
s_v_001_0212,u_0713,v_001,240,play,0,2026-06-20T14:27:43Z,desktop,1.0
s_v_001_0213,u_0412,v_001,240,play,0,2026-07-12T22:18:27Z,mobile,1.5
s_v_001_0214,u_0794,v_001,240,play,0,2026-07-01T05:56:05Z,mobile,1.25
s_v_001_0215,u_0622,v_001,240,play,0,2026-06-25T23:08:59Z,desktop,1.0
s_v_001_0216,u_0887,v_001,240,play,0,2026-07-01T08:37:35Z,tablet,1.0
s_v_001_0217,u_0137,v_001,240,play,0,2026-07-05T12:01:51Z,mobile,1.0
s_v_001_0218,u_0619,v_001,240,play,0,2026-06-30T05:31:59Z,mobile,1.5
s_v_001_0219,u_0261,v_001,240,play,0,2026-07-03T00:49:10Z,desktop,1.0
s_v_001_0220,u_0345,v_001,240,play,0,2026-07-04T04:10:54Z,mobile,1.0
s_v_001_0221,u_0374,v_001,240,play,0,2026-07-01T05:18:39Z,desktop,1.0
s_v_001_0222,u_0776,v_001,240,play,0,2026-06-21T10:12:27Z,mobile,1.0
s_v_001_0223,u_0808,v_001,240,play,0,2026-06-24T15:48:55Z,mobile,1.0
s_v_001_0224,u_0280,v_001,240,play,0,2026-06-27T12:35:14Z,desktop,1.0
s_v_001_0225,u_0014,v_001,240,play,0,2026-06-22T02:55:02Z,desktop,1.25
s_v_001_0226,u_0749,v_001,240,play,0,2026-07-06T00:53:34Z,desktop,1.0
s_v_001_0227,u_0459,v_001,240,play,0,2026-07-11T07:08:14Z,desktop,1.25
s_v_001_0228,u_0716,v_001,240,play,0,2026-06-25T10:31:40Z,desktop,1.0
s_v_001_0229,u_0408,v_001,240,play,0,2026-07-08T01:19:18Z,desktop,1.0
s_v_001_0230,u_0724,v_001,240,play,0,2026-07-06T09:51:09Z,desktop,1.5
s_v_001_0231,u_0323,v_001,240,play,0,2026-07-11T08:55:59Z,mobile,1.0
s_v_001_0232,u_0824,v_001,240,play,0,2026-06-21T18:34:34Z,desktop,1.5
s_v_001_0233,u_0021,v_001,240,play,0,2026-06-25T01:00:17Z,tablet,1.25
s_v_001_0234,u_0044,v_001,240,play,0,2026-07-08T14:57:07Z,desktop,1.0
s_v_001_0235,u_0287,v_001,240,play,0,2026-07-10T16:32:43Z,desktop,1.25
s_v_001_0236,u_0643,v_001,240,play,0,2026-07-10T09:37:51Z,desktop,1.25
s_v_001_0237,u_0008,v_001,240,play,0,2026-07-07T16:40:27Z,tablet,1.25
s_v_001_0238,u_0403,v_001,240,play,0,2026-07-04T22:32:21Z,mobile,1.5
s_v_001_0239,u_0091,v_001,240,play,0,2026-07-12T16:58:04Z,desktop,1.0
s_v_001_0240,u_0170,v_001,240,play,0,2026-06-30T03:37:55Z,desktop,1.0
s_v_001_0241,u_0600,v_001,240,play,0,2026-06-23T03:54:35Z,desktop,1.0
s_v_001_0242,u_0821,v_001,240,play,0,2026-07-08T00:26:40Z,desktop,1.0
s_v_001_0243,u_0009,v_001,240,play,0,2026-06-28T03:42:46Z,desktop,1.5
s_v_001_0244,u_0602,v_001,240,play,0,2026-06-21T11:29:27Z,desktop,1.0
s_v_001_0245,u_0380,v_001,240,play,0,2026-07-09T04:54:00Z,desktop,1.25
s_v_001_0246,u_0607,v_001,240,play,0,2026-06-29T23:11:16Z,mobile,1.25
s_v_001_0247,u_0736,v_001,240,play,0,2026-06-26T22:30:53Z,desktop,1.5
s_v_002_0000,u_0040,v_002,180,play,0,2026-07-10T11:58:20Z,desktop,1.5
s_v_002_0001,u_0476,v_002,180,play,0,2026-06-24T06:07:20Z,mobile,1.0
s_v_002_0002,u_0444,v_002,180,play,0,2026-06-29T18:20:19Z,tablet,1.0
s_v_002_0003,u_0833,v_002,180,play,0,2026-07-04T21:14:13Z,desktop,1.5
s_v_002_0004,u_0625,v_002,180,play,0,2026-06-25T17:19:55Z,desktop,1.25
s_v_002_0005,u_0466,v_002,180,play,0,2026-06-23T00:26:07Z,mobile,1.0
s_v_002_0006,u_0161,v_002,180,play,0,2026-06-20T23:24:14Z,mobile,1.0
s_v_002_0007,u_0130,v_002,180,play,0,2026-06-25T13:30:28Z,mobile,1.0
s_v_002_0008,u_0353,v_002,180,play,0,2026-06-23T15:38:35Z,mobile,1.0
s_v_002_0009,u_0568,v_002,180,play,0,2026-07-01T21:45:01Z,desktop,1.0
s_v_002_0010,u_0465,v_002,180,play,0,2026-07-04T03:55:52Z,mobile,1.0
s_v_002_0011,u_0802,v_002,180,play,0,2026-06-24T20:22:47Z,mobile,1.0
s_v_002_0012,u_0500,v_002,180,play,0,2026-06-20T14:50:43Z,desktop,1.25
s_v_002_0013,u_0535,v_002,180,play,0,2026-06-26T23:52:23Z,mobile,1.0
s_v_002_0014,u_0808,v_002,180,play,0,2026-06-24T03:48:10Z,desktop,1.0
s_v_002_0015,u_0838,v_002,180,play,0,2026-07-03T07:45:34Z,desktop,1.0
s_v_002_0016,u_0009,v_002,180,play,0,2026-06-23T21:17:59Z,desktop,1.0
s_v_002_0017,u_0376,v_002,180,play,0,2026-07-13T06:29:19Z,desktop,1.0
s_v_002_0018,u_0411,v_002,180,play,0,2026-07-07T18:07:48Z,desktop,1.5
s_v_002_0019,u_0745,v_002,180,play,0,2026-07-11T01:15:45Z,desktop,1.0
s_v_002_0020,u_0795,v_002,180,play,0,2026-07-01T11:54:19Z,mobile,1.0
s_v_002_0021,u_0200,v_002,180,play,0,2026-06-22T09:52:49Z,desktop,1.25
s_v_002_0022,u_0802,v_002,180,play,0,2026-06-20T19:32:30Z,tablet,1.0
s_v_002_0023,u_0370,v_002,180,play,0,2026-07-04T19:07:32Z,tablet,1.0
s_v_002_0024,u_0367,v_002,180,play,0,2026-07-07T01:09:38Z,desktop,1.0
s_v_002_0025,u_0725,v_002,180,play,0,2026-06-26T08:53:47Z,desktop,1.0
s_v_002_0026,u_0851,v_002,180,play,0,2026-07-01T04:03:03Z,desktop,1.0
s_v_002_0027,u_0607,v_002,180,play,0,2026-06-30T17:34:02Z,mobile,1.25
s_v_002_0028,u_0213,v_002,180,play,0,2026-06-26T16:35:10Z,mobile,1.25
s_v_002_0029,u_0460,v_002,180,play,0,2026-06-22T20:12:32Z,mobile,1.25
s_v_002_0030,u_0613,v_002,180,play,0,2026-06-22T16:53:44Z,desktop,1.0
s_v_002_0031,u_0616,v_002,180,play,0,2026-06-28T20:29:38Z,desktop,1.25
s_v_002_0032,u_0447,v_002,180,play,0,2026-07-08T02:13:11Z,tablet,1.0
s_v_002_0033,u_0300,v_002,180,play,0,2026-06-25T07:04:39Z,desktop,1.0
s_v_002_0034,u_0516,v_002,180,play,0,2026-07-12T08:06:15Z,mobile,1.0
s_v_002_0035,u_0796,v_002,180,play,0,2026-07-04T14:44:41Z,desktop,1.5
s_v_002_0036,u_0876,v_002,180,play,0,2026-06-22T00:51:33Z,tablet,1.0
s_v_002_0037,u_0751,v_002,180,play,0,2026-07-06T15:00:39Z,mobile,1.25
s_v_002_0038,u_0897,v_002,180,play,0,2026-06-29T11:05:31Z,desktop,1.25
s_v_002_0039,u_0131,v_002,180,play,0,2026-06-27T21:36:41Z,mobile,1.0
s_v_002_0040,u_0315,v_002,180,play,0,2026-07-01T00:52:21Z,desktop,1.25
s_v_002_0041,u_0866,v_002,180,play,0,2026-07-05T06:39:44Z,desktop,1.0
s_v_002_0042,u_0748,v_002,180,play,0,2026-07-04T13:52:21Z,desktop,1.5
s_v_002_0043,u_0161,v_002,180,play,0,2026-07-08T19:05:20Z,desktop,1.0
s_v_002_0044,u_0728,v_002,180,play,0,2026-06-30T06:07:28Z,desktop,1.0
s_v_002_0045,u_0306,v_002,180,play,0,2026-06-25T10:37:49Z,mobile,1.0
s_v_002_0046,u_0105,v_002,180,play,0,2026-07-01T02:59:29Z,desktop,1.5
s_v_002_0047,u_0049,v_002,180,play,0,2026-06-24T08:06:04Z,mobile,1.0
s_v_002_0048,u_0461,v_002,180,play,0,2026-07-07T00:17:36Z,desktop,1.0
s_v_002_0049,u_0797,v_002,180,play,0,2026-07-01T17:02:42Z,desktop,1.0
s_v_002_0050,u_0121,v_002,180,play,0,2026-06-21T23:01:17Z,tablet,1.0
s_v_002_0051,u_0084,v_002,180,play,0,2026-06-23T23:41:49Z,desktop,1.0
s_v_002_0052,u_0609,v_002,180,play,0,2026-07-11T23:02:43Z,mobile,1.5
s_v_002_0053,u_0741,v_002,180,play,0,2026-06-24T18:01:13Z,mobile,1.5
s_v_002_0054,u_0632,v_002,180,play,0,2026-06-26T10:56:07Z,mobile,1.0
s_v_002_0055,u_0671,v_002,180,play,0,2026-06-30T22:56:50Z,desktop,1.0
s_v_002_0056,u_0702,v_002,180,play,0,2026-06-23T21:42:54Z,desktop,1.0
s_v_002_0057,u_0501,v_002,180,play,0,2026-07-13T07:44:05Z,desktop,1.0
s_v_002_0058,u_0091,v_002,180,play,0,2026-07-01T03:29:03Z,mobile,1.0
s_v_002_0059,u_0663,v_002,180,play,0,2026-07-04T13:04:22Z,mobile,1.25
s_v_002_0060,u_0129,v_002,180,play,0,2026-06-24T01:35:20Z,desktop,1.5
s_v_002_0061,u_0753,v_002,180,play,0,2026-07-10T00:41:21Z,desktop,1.0
s_v_002_0062,u_0384,v_002,180,play,0,2026-06-24T03:37:25Z,desktop,1.25
s_v_002_0063,u_0195,v_002,180,play,0,2026-06-20T21:58:06Z,mobile,1.25
s_v_002_0064,u_0732,v_002,180,play,0,2026-07-07T21:45:43Z,desktop,1.0
s_v_002_0065,u_0815,v_002,180,play,0,2026-06-25T08:43:09Z,desktop,1.25
s_v_002_0066,u_0039,v_002,180,play,0,2026-06-21T06:41:30Z,desktop,1.0
s_v_002_0067,u_0796,v_002,180,play,0,2026-06-21T10:22:10Z,desktop,1.0
s_v_002_0068,u_0040,v_002,180,play,0,2026-06-20T08:47:39Z,desktop,1.25
s_v_002_0069,u_0026,v_002,180,play,0,2026-07-09T16:49:45Z,tablet,1.25
s_v_002_0070,u_0719,v_002,180,play,0,2026-06-26T23:18:48Z,desktop,1.0
s_v_002_0071,u_0415,v_002,180,play,0,2026-07-06T16:32:53Z,desktop,1.0
s_v_002_0072,u_0269,v_002,180,play,0,2026-07-05T01:55:26Z,mobile,1.25
s_v_002_0073,u_0502,v_002,180,play,0,2026-07-07T20:17:41Z,desktop,1.0
s_v_002_0074,u_0706,v_002,180,play,0,2026-07-07T13:36:29Z,desktop,1.0
s_v_002_0075,u_0099,v_002,180,play,0,2026-06-28T01:09:42Z,desktop,1.0
s_v_002_0076,u_0119,v_002,180,play,0,2026-07-10T03:58:42Z,tablet,1.0
s_v_002_0077,u_0400,v_002,180,play,0,2026-07-08T11:34:02Z,tablet,1.0
s_v_002_0078,u_0817,v_002,180,play,0,2026-07-01T21:50:39Z,mobile,1.25
s_v_002_0079,u_0090,v_002,180,play,0,2026-07-12T21:35:15Z,mobile,1.0
s_v_002_0080,u_0030,v_002,180,play,0,2026-06-30T01:11:45Z,desktop,1.0
s_v_002_0081,u_0014,v_002,180,play,0,2026-07-10T04:47:43Z,mobile,1.25
s_v_002_0082,u_0505,v_002,180,play,0,2026-07-13T04:28:01Z,desktop,1.5
s_v_002_0083,u_0483,v_002,180,play,0,2026-07-09T06:03:33Z,desktop,1.5
s_v_002_0084,u_0455,v_002,180,play,0,2026-07-08T07:59:21Z,mobile,1.25
s_v_002_0085,u_0572,v_002,180,play,0,2026-06-26T14:33:01Z,desktop,1.0
s_v_002_0086,u_0634,v_002,180,play,0,2026-07-03T01:40:52Z,desktop,1.5
s_v_002_0087,u_0571,v_002,180,play,0,2026-07-08T17:44:22Z,tablet,1.5
s_v_002_0088,u_0249,v_002,180,play,0,2026-07-10T17:10:52Z,desktop,1.0
s_v_002_0089,u_0007,v_002,180,play,0,2026-07-01T05:27:56Z,desktop,1.25
s_v_002_0090,u_0707,v_002,180,play,0,2026-07-06T08:01:56Z,desktop,1.0
s_v_002_0091,u_0354,v_002,180,play,0,2026-06-23T12:18:08Z,tablet,1.0
s_v_002_0092,u_0561,v_002,180,play,0,2026-06-24T21:50:23Z,desktop,1.0
s_v_002_0093,u_0597,v_002,180,play,0,2026-06-26T00:03:13Z,desktop,1.25
s_v_002_0094,u_0713,v_002,180,play,0,2026-06-22T09:33:37Z,tablet,1.25
s_v_002_0095,u_0281,v_002,180,play,0,2026-06-30T13:09:59Z,mobile,1.5
s_v_002_0096,u_0768,v_002,180,play,0,2026-07-09T17:35:55Z,mobile,1.0
s_v_002_0097,u_0710,v_002,180,play,0,2026-06-26T04:07:45Z,mobile,1.0
s_v_002_0098,u_0761,v_002,180,play,0,2026-07-06T01:41:51Z,mobile,1.0
s_v_002_0099,u_0308,v_002,180,play,0,2026-06-26T12:18:10Z,tablet,1.0
s_v_002_0100,u_0574,v_002,180,play,0,2026-06-28T14:26:07Z,mobile,1.0
s_v_002_0101,u_0608,v_002,180,play,0,2026-07-01T04:24:24Z,mobile,1.0
s_v_002_0102,u_0129,v_002,180,play,0,2026-06-25T04:34:12Z,desktop,1.5
s_v_002_0103,u_0212,v_002,180,play,0,2026-06-25T03:28:15Z,mobile,1.25
s_v_002_0104,u_0017,v_002,180,play,0,2026-07-13T03:35:53Z,mobile,1.25
s_v_002_0105,u_0772,v_002,180,play,0,2026-07-01T03:15:59Z,desktop,1.0
s_v_002_0106,u_0494,v_002,180,play,0,2026-06-20T14:44:06Z,desktop,1.5
s_v_002_0107,u_0319,v_002,180,play,0,2026-07-04T20:02:14Z,mobile,1.0
s_v_002_0108,u_0070,v_002,180,play,0,2026-07-12T07:16:04Z,mobile,1.0
s_v_002_0109,u_0135,v_002,180,play,0,2026-06-26T16:47:12Z,mobile,1.25
s_v_002_0110,u_0464,v_002,180,play,0,2026-07-10T22:42:33Z,desktop,1.0
s_v_002_0111,u_0132,v_002,180,play,0,2026-06-28T06:27:13Z,mobile,1.0
s_v_002_0112,u_0016,v_002,180,play,0,2026-06-27T01:34:32Z,mobile,1.0
s_v_002_0113,u_0224,v_002,180,play,0,2026-07-01T13:54:20Z,mobile,1.5
s_v_002_0114,u_0098,v_002,180,play,0,2026-07-07T23:16:54Z,desktop,1.25
s_v_002_0115,u_0870,v_002,180,play,0,2026-07-11T08:24:55Z,desktop,1.0
s_v_002_0116,u_0768,v_002,180,play,0,2026-07-02T10:54:59Z,desktop,1.0
s_v_002_0117,u_0404,v_002,180,play,0,2026-07-09T04:49:54Z,desktop,1.25
s_v_002_0118,u_0344,v_002,180,play,0,2026-06-22T15:51:04Z,desktop,1.5
s_v_002_0119,u_0568,v_002,180,play,0,2026-07-09T02:13:08Z,mobile,1.0
s_v_002_0120,u_0145,v_002,180,play,0,2026-06-25T22:15:11Z,desktop,1.5
s_v_002_0121,u_0105,v_002,180,play,0,2026-07-12T09:39:46Z,mobile,1.0
s_v_002_0122,u_0777,v_002,180,play,0,2026-07-10T20:15:40Z,desktop,1.25
s_v_002_0123,u_0862,v_002,180,play,0,2026-06-25T12:07:13Z,mobile,1.25
s_v_002_0124,u_0206,v_002,180,play,0,2026-06-23T17:34:27Z,desktop,1.5
s_v_002_0125,u_0793,v_002,180,play,0,2026-07-11T05:32:07Z,tablet,1.0
s_v_002_0126,u_0717,v_002,180,play,0,2026-06-30T09:36:57Z,tablet,1.25
s_v_002_0127,u_0785,v_002,180,play,0,2026-07-08T19:40:44Z,mobile,1.0
s_v_002_0128,u_0579,v_002,180,play,0,2026-07-08T22:02:11Z,mobile,1.0
s_v_002_0129,u_0504,v_002,180,play,0,2026-06-28T06:21:51Z,tablet,1.5
s_v_002_0130,u_0090,v_002,180,play,0,2026-06-30T19:14:48Z,tablet,1.5
s_v_002_0131,u_0820,v_002,180,play,0,2026-07-08T05:08:46Z,desktop,1.0
s_v_002_0132,u_0610,v_002,180,play,0,2026-06-22T23:20:33Z,mobile,1.0
s_v_002_0133,u_0365,v_002,180,play,0,2026-07-03T16:18:58Z,tablet,1.25
s_v_002_0134,u_0078,v_002,180,play,0,2026-06-22T08:29:04Z,mobile,1.0
s_v_002_0135,u_0406,v_002,180,play,0,2026-07-08T12:50:04Z,mobile,1.25
s_v_002_0136,u_0395,v_002,180,play,0,2026-07-12T20:38:37Z,desktop,1.0
s_v_002_0137,u_0621,v_002,180,play,0,2026-06-30T21:59:29Z,mobile,1.0
s_v_002_0138,u_0208,v_002,180,play,0,2026-06-29T02:53:24Z,mobile,1.5
s_v_002_0139,u_0517,v_002,180,play,0,2026-07-03T21:22:03Z,desktop,1.0
s_v_002_0140,u_0471,v_002,180,play,0,2026-06-26T22:15:41Z,desktop,1.5
s_v_002_0141,u_0086,v_002,180,play,0,2026-07-06T12:12:38Z,mobile,1.0
s_v_002_0142,u_0299,v_002,180,play,0,2026-06-28T12:52:20Z,mobile,1.25
s_v_002_0143,u_0836,v_002,180,play,0,2026-07-07T03:54:56Z,desktop,1.0
s_v_002_0144,u_0167,v_002,180,play,0,2026-06-22T22:57:24Z,mobile,1.0
s_v_002_0145,u_0666,v_002,180,play,0,2026-07-10T18:59:18Z,desktop,1.0
s_v_002_0146,u_0832,v_002,180,play,0,2026-06-29T00:47:05Z,desktop,1.5
s_v_002_0147,u_0247,v_002,180,play,0,2026-07-08T02:25:22Z,desktop,1.25
s_v_002_0148,u_0597,v_002,180,play,0,2026-07-12T07:54:47Z,mobile,1.5
s_v_002_0149,u_0593,v_002,180,play,0,2026-07-08T00:02:26Z,mobile,1.0
s_v_002_0150,u_0368,v_002,180,play,0,2026-07-07T18:50:28Z,mobile,1.0
s_v_002_0151,u_0319,v_002,180,play,0,2026-07-02T01:38:41Z,mobile,1.25
s_v_002_0152,u_0795,v_002,180,play,0,2026-07-02T19:05:33Z,desktop,1.0
s_v_002_0153,u_0112,v_002,180,play,0,2026-07-06T13:10:55Z,tablet,1.0
s_v_002_0154,u_0686,v_002,180,play,0,2026-07-11T14:14:45Z,mobile,1.0
s_v_002_0155,u_0612,v_002,180,play,0,2026-06-26T14:40:42Z,desktop,1.5
s_v_002_0156,u_0891,v_002,180,play,0,2026-07-07T18:31:56Z,mobile,1.5
s_v_002_0157,u_0019,v_002,180,play,0,2026-07-01T19:00:00Z,desktop,1.0
s_v_002_0158,u_0069,v_002,180,play,0,2026-06-24T10:37:27Z,desktop,1.0
s_v_002_0159,u_0325,v_002,180,play,0,2026-06-21T14:30:59Z,desktop,1.25
s_v_002_0160,u_0503,v_002,180,play,0,2026-06-30T05:14:55Z,mobile,1.0
s_v_003_0000,u_0882,v_003,600,play,0,2026-06-27T08:37:39Z,tablet,1.0
s_v_003_0001,u_0425,v_003,600,play,0,2026-06-25T05:46:19Z,mobile,1.25
s_v_003_0002,u_0291,v_003,600,play,0,2026-07-11T04:59:23Z,desktop,1.5
s_v_003_0003,u_0837,v_003,600,play,0,2026-07-05T01:26:18Z,mobile,1.0
s_v_003_0004,u_0677,v_003,600,play,0,2026-07-12T13:05:18Z,desktop,1.0
s_v_003_0005,u_0005,v_003,600,play,0,2026-06-22T10:07:16Z,desktop,1.0
s_v_003_0006,u_0192,v_003,600,play,0,2026-07-10T13:23:36Z,tablet,1.0
s_v_003_0007,u_0645,v_003,600,play,0,2026-06-29T23:50:10Z,desktop,1.25
s_v_003_0008,u_0864,v_003,600,play,0,2026-07-02T20:29:48Z,desktop,1.0
s_v_003_0009,u_0649,v_003,600,play,0,2026-06-30T05:57:13Z,desktop,1.5
s_v_003_0010,u_0816,v_003,600,play,0,2026-06-29T01:50:49Z,mobile,1.5
s_v_003_0011,u_0898,v_003,600,play,0,2026-06-22T04:43:36Z,desktop,1.0
s_v_003_0012,u_0657,v_003,600,play,0,2026-06-24T09:42:37Z,desktop,1.0
s_v_003_0013,u_0025,v_003,600,play,0,2026-06-26T22:48:07Z,mobile,1.25
s_v_003_0014,u_0599,v_003,600,play,0,2026-06-26T20:06:22Z,mobile,1.0
s_v_003_0015,u_0400,v_003,600,play,0,2026-07-11T00:23:02Z,mobile,1.0
s_v_003_0016,u_0542,v_003,600,play,0,2026-07-01T23:40:57Z,desktop,1.0
s_v_003_0017,u_0105,v_003,600,play,0,2026-06-28T01:29:37Z,desktop,1.0
s_v_003_0018,u_0054,v_003,600,play,0,2026-06-24T08:09:10Z,desktop,1.25
s_v_003_0019,u_0490,v_003,600,play,0,2026-07-05T21:35:29Z,mobile,1.5
s_v_003_0020,u_0868,v_003,600,play,0,2026-06-26T01:42:08Z,desktop,1.0
s_v_003_0021,u_0439,v_003,600,play,0,2026-06-25T09:45:58Z,desktop,1.0
s_v_003_0022,u_0539,v_003,600,play,0,2026-06-23T19:50:28Z,desktop,1.25
s_v_003_0023,u_0671,v_003,600,play,0,2026-07-08T10:59:28Z,desktop,1.0
s_v_003_0024,u_0380,v_003,600,play,0,2026-07-11T14:20:02Z,desktop,1.0
s_v_003_0025,u_0045,v_003,600,play,0,2026-07-13T00:13:25Z,mobile,1.25
s_v_003_0026,u_0416,v_003,600,play,0,2026-06-23T00:25:37Z,mobile,1.0
s_v_003_0027,u_0554,v_003,600,play,0,2026-07-11T03:12:29Z,desktop,1.25
s_v_003_0028,u_0518,v_003,600,play,0,2026-07-12T03:58:26Z,desktop,1.5
s_v_003_0029,u_0685,v_003,600,play,0,2026-07-12T19:40:35Z,desktop,1.0
s_v_003_0030,u_0878,v_003,600,play,0,2026-07-10T16:44:56Z,desktop,1.0
s_v_003_0031,u_0057,v_003,600,play,0,2026-07-01T06:34:40Z,tablet,1.0
s_v_003_0032,u_0681,v_003,600,play,0,2026-07-11T12:19:29Z,desktop,1.5
s_v_003_0033,u_0116,v_003,600,play,0,2026-07-13T08:24:45Z,mobile,1.0
s_v_003_0034,u_0824,v_003,600,play,0,2026-07-06T18:31:00Z,desktop,1.0
s_v_003_0035,u_0876,v_003,600,play,0,2026-06-26T04:11:25Z,desktop,1.0
s_v_003_0036,u_0371,v_003,600,play,0,2026-07-02T23:18:34Z,desktop,1.0
s_v_003_0037,u_0438,v_003,600,play,0,2026-07-08T01:54:17Z,desktop,1.25
s_v_003_0038,u_0176,v_003,600,play,0,2026-06-20T21:58:05Z,mobile,1.0
s_v_003_0039,u_0749,v_003,600,play,0,2026-07-08T05:33:12Z,mobile,1.0
s_v_003_0040,u_0002,v_003,600,play,0,2026-07-04T18:09:13Z,desktop,1.5
s_v_003_0041,u_0491,v_003,600,play,0,2026-07-05T03:07:01Z,tablet,1.0
s_v_003_0042,u_0427,v_003,600,play,0,2026-06-28T02:55:02Z,desktop,1.5
s_v_003_0043,u_0279,v_003,600,play,0,2026-06-29T07:18:09Z,desktop,1.25
s_v_003_0044,u_0114,v_003,600,play,0,2026-07-04T07:20:32Z,tablet,1.25
s_v_003_0045,u_0483,v_003,600,play,0,2026-06-24T02:08:10Z,desktop,1.0
